TEFF   5500.  GRAVITY 1.00000 LTE 
TITLE  [ 0.0] VTURB=0  L/H=1.25 NOVER NEW ODF                                   
FLUX  188   154.50        1.940405E+15   1.0907E-13   5.2329E-13   0.20843
FLUX  189   155.50        1.927926E+15   1.7843E-13   6.0719E-13   0.29386
FLUX  190   156.50        1.915607E+15   1.6926E-13   7.0349E-13   0.24060
FLUX  191   157.50        1.903444E+15   3.4955E-13   9.9491E-13   0.35134
FLUX  192   158.50        1.891435E+15   4.7112E-13   1.1431E-12   0.41213
FLUX  193   159.50        1.879577E+15   5.3267E-13   1.3095E-12   0.40677
FLUX  194   160.50        1.867866E+15   6.1382E-13   1.4952E-12   0.41053
FLUX  195   161.50        1.856300E+15   6.7527E-13   1.7019E-12   0.39677
FLUX  196   162.50        1.844877E+15   8.1224E-13   2.0237E-12   0.40137
FLUX  197   163.50        1.833593E+15   9.1583E-13   2.2981E-12   0.39852
FLUX  198   164.50        1.822447E+15   1.3630E-12   2.6032E-12   0.52359
FLUX  199   165.50        1.811435E+15   6.6768E-13   2.9420E-12   0.22694
FLUX  200   166.50        1.800556E+15   1.5606E-12   3.3171E-12   0.47047
FLUX  201   167.20        1.793017E+15   9.4209E-13   3.6032E-12   0.26146
FLUX  202   167.70        1.787671E+15   2.2813E-12   9.7257E-12   0.23456
FLUX  203   168.50        1.779184E+15   5.3752E-12   4.1302E-11   0.13014
FLUX  204   169.50        1.768687E+15   9.8688E-12   4.6533E-11   0.21208
FLUX  205   170.50        1.758314E+15   1.0886E-11   5.2409E-11   0.20772
FLUX  206   171.50        1.748061E+15   1.4442E-11   7.9665E-11   0.18128
FLUX  207   172.50        1.737928E+15   1.8001E-11   8.9325E-11   0.20152
FLUX  208   173.50        1.727911E+15   2.4081E-11   9.9601E-11   0.24178
FLUX  209   174.50        1.718009E+15   2.6838E-11   1.1102E-10   0.24175
FLUX  210   175.50        1.708219E+15   4.0825E-11   1.2324E-10   0.33126
FLUX  211   176.50        1.698541E+15   4.4561E-11   1.3637E-10   0.32677
FLUX  212   177.50        1.688972E+15   4.4640E-11   1.5062E-10   0.29638
FLUX  213   178.50        1.679510E+15   5.3811E-11   1.6603E-10   0.32410
FLUX  214   179.50        1.670153E+15   7.0505E-11   1.8250E-10   0.38633
FLUX  215   180.50        1.660900E+15   5.7838E-11   2.0030E-10   0.28876
FLUX  216   181.50        1.651749E+15   6.7850E-11   2.1942E-10   0.30922
FLUX  217   182.50        1.642699E+15   7.4201E-11   2.3997E-10   0.30921
FLUX  218   183.50        1.633747E+15   1.0533E-10   2.6178E-10   0.40235
FLUX  219   184.50        1.624892E+15   8.3128E-11   2.8519E-10   0.29148
FLUX  220   185.50        1.616132E+15   1.2156E-10   3.1048E-10   0.39153
FLUX  221   186.50        1.607466E+15   1.4960E-10   3.3718E-10   0.44367
FLUX  222   187.50        1.598893E+15   1.7328E-10   3.8224E-10   0.45332
FLUX  223   188.50        1.590411E+15   1.9347E-10   4.1294E-10   0.46851
FLUX  224   189.50        1.582018E+15   2.3315E-10   4.4544E-10   0.52341
FLUX  225   190.50        1.573714E+15   2.2879E-10   4.7952E-10   0.47713
FLUX  226   191.50        1.565496E+15   2.5900E-10   5.1547E-10   0.50245
FLUX  227   192.50        1.557364E+15   2.6983E-10   5.5343E-10   0.48756
FLUX  228   193.50        1.549315E+15   1.8899E-10   5.9345E-10   0.31846
FLUX  229   194.50        1.541350E+15   3.7779E-10   6.3561E-10   0.59437
