3.51E+02	3.39E+02	8.84E+14	6.12E-10	1.37E-08	0.04467
3.52E+02	3.41E+02	8.79E+14	7.70E-10	1.45E-08	0.05318
3.53E+02	3.43E+02	8.74E+14	8.83E-10	1.53E-08	0.05776
3.54E+02	3.45E+02	8.69E+14	7.75E-10	1.62E-08	0.04793
3.55E+02	3.47E+02	8.64E+14	9.45E-10	1.71E-08	0.05537
3.56E+02	3.49E+02	8.59E+14	1.13E-09	1.80E-08	0.06259
3.57E+02	3.51E+02	8.54E+14	1.41E-09	1.90E-08	0.0746
3.58E+02	3.53E+02	8.49E+14	1.45E-09	1.99E-08	0.07265
3.59E+02	3.55E+02	8.44E+14	2.21E-09	2.10E-08	0.10537
3.60E+02	3.57E+02	8.40E+14	1.08E-09	2.21E-08	0.04885
3.61E+02	3.59E+02	8.35E+14	8.41E-10	2.33E-08	0.0361
3.62E+02	3.61E+02	8.30E+14	1.29E-09	2.45E-08	0.05285
3.63E+02	3.63E+02	8.26E+14	2.26E-09	2.57E-08	0.08785
3.64E+02	3.64E+02	8.24E+14	2.67E-09	2.64E-08	0.10116
3.65E+02	3.65E+02	8.21E+14	2.73E-09	2.73E-08	0.10017
3.66E+02	3.67E+02	8.17E+14	4.71E-09	2.87E-08	0.16415
3.67E+02	3.69E+02	8.12E+14	3.92E-09	3.01E-08	0.13002
3.68E+02	3.71E+02	8.08E+14	3.25E-09	3.17E-08	0.1026
3.69E+02	3.73E+02	8.04E+14	1.43E-09	3.32E-08	0.04304
3.70E+02	3.75E+02	7.99E+14	1.71E-09	3.48E-08	0.04921
3.71E+02	3.77E+02	7.95E+14	4.05E-09	4.03E-08	0.10033
3.72E+02	3.79E+02	7.91E+14	5.63E-09	4.23E-08	0.1332
3.73E+02	3.81E+02	7.87E+14	4.62E-09	4.42E-08	0.1044
3.74E+02	3.83E+02	7.83E+14	1.99E-09	4.62E-08	0.04304
3.75E+02	3.85E+02	7.79E+14	3.77E-09	4.84E-08	0.07794
3.76E+02	3.87E+02	7.75E+14	3.73E-09	5.05E-08	0.07388
3.77E+02	3.89E+02	7.71E+14	4.38E-09	5.27E-08	0.0832
3.78E+02	3.91E+02	7.67E+14	4.31E-09	5.50E-08	0.07843
3.79E+02	3.93E+02	7.63E+14	1.47E-09	5.73E-08	0.02561
3.80E+02	3.95E+02	7.59E+14	2.68E-09	5.97E-08	0.04482
3.81E+02	3.97E+02	7.55E+14	1.78E-09	6.22E-08	0.02862
3.82E+02	3.99E+02	7.51E+14	7.03E-09	6.46E-08	0.10869
3.83E+02	4.01E+02	7.48E+14	1.39E-08	6.73E-08	0.20594
3.84E+02	4.03E+02	7.44E+14	1.24E-08	6.99E-08	0.17786
3.85E+02	4.05E+02	7.40E+14	1.55E-08	7.26E-08	0.21283
3.86E+02	4.07E+02	7.37E+14	1.56E-08	7.54E-08	0.20683
3.87E+02	4.09E+02	7.33E+14	2.15E-08	7.82E-08	0.27568
3.88E+02	4.11E+02	7.29E+14	1.67E-08	8.10E-08	0.20612
3.89E+02	4.13E+02	7.26E+14	1.83E-08	8.39E-08	0.21856
3.90E+02	4.15E+02	7.22E+14	1.82E-08	8.68E-08	0.2099
3.91E+02	4.17E+02	7.19E+14	1.78E-08	8.98E-08	0.19867
3.92E+02	4.19E+02	7.15E+14	1.95E-08	9.28E-08	0.21005
3.93E+02	4.21E+02	7.12E+14	1.61E-08	9.58E-08	0.16822
3.94E+02	4.23E+02	7.09E+14	7.43E-09	9.89E-08	0.07507
3.95E+02	4.25E+02	7.05E+14	1.91E-08	1.02E-07	0.18683
3.96E+02	4.27E+02	7.02E+14	2.06E-08	1.05E-07	0.19642
3.97E+02	4.29E+02	6.99E+14	2.10E-08	1.08E-07	0.19404
3.98E+02	4.31E+02	6.96E+14	2.41E-08	1.12E-07	0.21651
3.99E+02	4.33E+02	6.92E+14	3.61E-08	1.15E-07	0.31488
4.00E+02	4.35E+02	6.89E+14	3.90E-08	1.18E-07	0.33014
4.01E+02	4.37E+02	6.86E+14	4.07E-08	1.21E-07	0.33526
4.02E+02	4.39E+02	6.83E+14	3.40E-08	1.25E-07	0.27314
4.03E+02	4.41E+02	6.80E+14	3.54E-08	1.28E-07	0.27694
4.04E+02	4.43E+02	6.77E+14	4.05E-08	1.31E-07	0.30881
4.05E+02	4.45E+02	6.74E+14	4.22E-08	1.35E-07	0.31357
4.06E+02	4.47E+02	6.71E+14	4.49E-08	1.38E-07	0.32531
4.07E+02	4.49E+02	6.68E+14	4.88E-08	1.42E-07	0.34482
4.08E+02	4.51E+02	6.65E+14	5.46E-08	1.45E-07	0.37644
4.09E+02	4.53E+02	6.62E+14	4.31E-08	1.49E-07	0.28969
4.10E+02	4.55E+02	6.59E+14	5.03E-08	1.52E-07	0.33052
4.11E+02	4.57E+02	6.56E+14	6.40E-08	1.56E-07	0.4103
4.12E+02	4.59E+02	6.53E+14	5.48E-08	1.59E-07	0.34332
4.13E+02	4.61E+02	6.50E+14	5.89E-08	1.63E-07	0.36105
4.14E+02	4.63E+02	6.48E+14	5.70E-08	1.67E-07	0.34145
4.15E+02	4.65E+02	6.45E+14	5.92E-08	1.71E-07	0.34722
4.16E+02	4.67E+02	6.42E+14	6.34E-08	1.74E-07	0.36365
4.17E+02	4.69E+02	6.39E+14	6.47E-08	1.78E-07	0.36334
4.18E+02	4.71E+02	6.37E+14	6.80E-08	1.82E-07	0.37369
4.19E+02	4.73E+02	6.34E+14	6.79E-08	1.86E-07	0.36532
4.20E+02	4.75E+02	6.31E+14	7.80E-08	1.90E-07	0.41131
4.21E+02	4.77E+02	6.28E+14	5.05E-08	1.94E-07	0.26094
4.22E+02	4.79E+02	6.26E+14	6.35E-08	1.98E-07	0.32124
4.23E+02	4.81E+02	6.23E+14	5.92E-08	2.02E-07	0.29376
4.24E+02	4.83E+02	6.21E+14	6.99E-08	2.06E-07	0.34006
4.25E+02	4.85E+02	6.18E+14	7.19E-08	2.10E-07	0.34201
4.26E+02	4.87E+02	6.16E+14	7.91E-08	2.14E-07	0.36928
4.27E+02	4.89E+02	6.13E+14	9.10E-08	2.18E-07	0.41699
4.28E+02	4.91E+02	6.11E+14	9.91E-08	2.22E-07	0.4456
4.29E+02	4.93E+02	6.08E+14	1.05E-07	2.27E-07	0.46203
4.30E+02	4.95E+02	6.06E+14	1.01E-07	2.31E-07	0.43712
4.31E+02	4.97E+02	6.03E+14	6.81E-08	2.35E-07	0.28966
4.32E+02	4.99E+02	6.01E+14	7.74E-08	2.39E-07	0.32332
4.33E+02	5.01E+02	5.98E+14	5.70E-08	2.44E-07	0.23405
4.34E+02	5.03E+02	5.96E+14	7.54E-08	2.48E-07	0.30403
4.35E+02	5.05E+02	5.94E+14	8.12E-08	2.52E-07	0.32173
4.36E+02	5.07E+02	5.91E+14	9.27E-08	2.57E-07	0.3612
4.37E+02	5.09E+02	5.89E+14	9.49E-08	2.61E-07	0.36329
4.38E+02	5.11E+02	5.87E+14	1.07E-07	2.66E-07	0.40419
4.39E+02	5.13E+02	5.84E+14	1.07E-07	2.70E-07	0.39606
4.40E+02	5.15E+02	5.82E+14	1.08E-07	2.74E-07	0.39308
4.41E+02	5.17E+02	5.80E+14	8.08E-08	2.79E-07	0.28963
4.42E+02	5.19E+02	5.78E+14	7.29E-08	2.83E-07	0.2571
4.43E+02	5.21E+02	5.75E+14	8.50E-08	2.88E-07	0.29517
4.44E+02	5.23E+02	5.73E+14	1.36E-07	2.93E-07	0.46507
4.45E+02	5.25E+02	5.71E+14	1.29E-07	2.97E-07	0.4345
4.46E+02	5.27E+02	5.69E+14	1.24E-07	3.02E-07	0.41006
4.47E+02	5.29E+02	5.67E+14	1.51E-07	3.06E-07	0.49414
4.48E+02	5.31E+02	5.65E+14	1.69E-07	3.11E-07	0.54168
4.49E+02	5.33E+02	5.62E+14	1.48E-07	3.16E-07	0.4676
4.50E+02	5.35E+02	5.60E+14	1.70E-07	3.21E-07	0.52867
4.51E+02	5.37E+02	5.58E+14	1.59E-07	3.25E-07	0.48805
4.52E+02	5.39E+02	5.56E+14	1.67E-07	3.30E-07	0.50475
4.53E+02	5.41E+02	5.54E+14	1.67E-07	3.35E-07	0.49842
4.54E+02	5.43E+02	5.52E+14	1.72E-07	3.40E-07	0.50444
4.55E+02	5.45E+02	5.50E+14	1.47E-07	3.45E-07	0.425
4.56E+02	5.47E+02	5.48E+14	1.36E-07	3.50E-07	0.38953
4.57E+02	5.49E+02	5.46E+14	1.53E-07	3.55E-07	0.43291
4.58E+02	5.51E+02	5.44E+14	1.37E-07	3.59E-07	0.38242
4.59E+02	5.53E+02	5.42E+14	1.67E-07	3.64E-07	0.45807
4.60E+02	5.55E+02	5.40E+14	1.81E-07	3.69E-07	0.48916
4.61E+02	5.57E+02	5.38E+14	1.86E-07	3.74E-07	0.4964
4.62E+02	5.59E+02	5.36E+14	1.80E-07	3.79E-07	0.47527
4.63E+02	5.61E+02	5.34E+14	1.40E-07	3.84E-07	0.36422
4.64E+02	5.63E+02	5.32E+14	1.38E-07	3.90E-07	0.35415
4.65E+02	5.65E+02	5.31E+14	1.53E-07	3.95E-07	0.38783
4.66E+02	5.67E+02	5.29E+14	1.47E-07	4.00E-07	0.36886
4.67E+02	5.69E+02	5.27E+14	1.76E-07	4.05E-07	0.43406
4.68E+02	5.71E+02	5.25E+14	1.72E-07	4.10E-07	0.41834
4.69E+02	5.73E+02	5.23E+14	2.03E-07	4.15E-07	0.48994
4.70E+02	5.75E+02	5.21E+14	2.14E-07	4.20E-07	0.50854
4.71E+02	5.77E+02	5.20E+14	1.97E-07	4.25E-07	0.46258
4.72E+02	5.79E+02	5.18E+14	2.14E-07	4.31E-07	0.49665
4.73E+02	5.81E+02	5.16E+14	2.25E-07	4.36E-07	0.5174
4.74E+02	5.83E+02	5.14E+14	2.36E-07	4.41E-07	0.5361
4.75E+02	5.85E+02	5.12E+14	2.11E-07	4.46E-07	0.47361
4.76E+02	5.87E+02	5.11E+14	1.81E-07	4.51E-07	0.40033
4.77E+02	5.89E+02	5.09E+14	1.24E-07	4.57E-07	0.2711
4.78E+02	5.91E+02	5.07E+14	1.41E-07	4.62E-07	0.30482
4.79E+02	5.93E+02	5.06E+14	1.51E-07	4.67E-07	0.3225
4.80E+02	5.95E+02	5.04E+14	1.59E-07	4.72E-07	0.33678
4.81E+02	5.97E+02	5.02E+14	1.68E-07	4.78E-07	0.35124
4.82E+02	5.99E+02	5.00E+14	1.86E-07	4.83E-07	0.3853
4.83E+02	6.01E+02	4.99E+14	1.94E-07	4.88E-07	0.39712
4.84E+02	6.03E+02	4.97E+14	2.28E-07	4.94E-07	0.4609
4.85E+02	6.05E+02	4.96E+14	2.47E-07	4.99E-07	0.49563
4.86E+02	6.07E+02	4.94E+14	2.69E-07	5.05E-07	0.53298
4.87E+02	6.09E+02	4.92E+14	2.86E-07	5.10E-07	0.55989
4.88E+02	6.11E+02	4.91E+14	2.88E-07	5.15E-07	0.55903
4.89E+02	6.13E+02	4.89E+14	2.90E-07	5.21E-07	0.5571
4.90E+02	6.15E+02	4.87E+14	3.00E-07	5.26E-07	0.57093
4.91E+02	6.17E+02	4.86E+14	1.87E-07	5.32E-07	0.35135
4.92E+02	6.19E+02	4.84E+14	1.82E-07	5.37E-07	0.3387
4.93E+02	6.21E+02	4.83E+14	1.81E-07	5.42E-07	0.33401
4.94E+02	6.23E+02	4.81E+14	1.47E-07	5.48E-07	0.26746
4.95E+02	6.25E+02	4.80E+14	1.66E-07	5.53E-07	0.30042
4.96E+02	6.27E+02	4.78E+14	1.96E-07	5.59E-07	0.35005
4.97E+02	6.29E+02	4.77E+14	2.16E-07	5.65E-07	0.38305
4.98E+02	6.31E+02	4.75E+14	2.42E-07	5.70E-07	0.42442
4.99E+02	6.33E+02	4.74E+14	2.61E-07	5.76E-07	0.45375
5.00E+02	6.35E+02	4.72E+14	2.79E-07	5.81E-07	0.47909
5.01E+02	6.37E+02	4.71E+14	2.78E-07	5.87E-07	0.47436
5.02E+02	6.39E+02	4.69E+14	3.02E-07	5.92E-07	0.50888
5.03E+02	6.41E+02	4.68E+14	3.20E-07	5.98E-07	0.53442
5.04E+02	6.43E+02	4.66E+14	2.97E-07	6.04E-07	0.49175
5.05E+02	6.45E+02	4.65E+14	3.19E-07	6.09E-07	0.52358
5.06E+02	6.47E+02	4.63E+14	3.48E-07	6.15E-07	0.56573
5.07E+02	6.49E+02	4.62E+14	3.10E-07	6.20E-07	0.49962
5.08E+02	6.51E+02	4.61E+14	3.45E-07	6.26E-07	0.55159
5.09E+02	6.53E+02	4.59E+14	3.73E-07	6.32E-07	0.59013
5.10E+02	6.55E+02	4.58E+14	3.59E-07	6.39E-07	0.56114
5.11E+02	6.57E+02	4.56E+14	3.60E-07	6.45E-07	0.55795
5.12E+02	6.59E+02	4.55E+14	3.62E-07	6.51E-07	0.55591
5.13E+02	6.61E+02	4.54E+14	3.59E-07	6.56E-07	0.54641
5.14E+02	6.63E+02	4.52E+14	3.40E-07	6.62E-07	0.51316
5.15E+02	6.65E+02	4.51E+14	3.12E-07	6.67E-07	0.46682
5.16E+02	6.67E+02	4.49E+14	3.03E-07	6.73E-07	0.45037
5.17E+02	6.69E+02	4.48E+14	2.55E-07	6.79E-07	0.37596
5.18E+02	6.71E+02	4.47E+14	2.72E-07	6.84E-07	0.3971
5.19E+02	6.73E+02	4.45E+14	2.31E-07	6.90E-07	0.33506
5.20E+02	6.75E+02	4.44E+14	2.45E-07	6.96E-07	0.35276
5.21E+02	6.77E+02	4.43E+14	2.88E-07	7.01E-07	0.41055
5.22E+02	6.79E+02	4.42E+14	2.54E-07	7.07E-07	0.35889
5.23E+02	6.81E+02	4.40E+14	2.85E-07	7.13E-07	0.3998
5.24E+02	6.83E+02	4.39E+14	3.13E-07	7.18E-07	0.43598
5.25E+02	6.85E+02	4.38E+14	3.26E-07	7.24E-07	0.45061
5.26E+02	6.87E+02	4.36E+14	3.40E-07	7.30E-07	0.46532
5.27E+02	6.89E+02	4.35E+14	3.81E-07	7.35E-07	0.5176
5.28E+02	6.91E+02	4.34E+14	4.22E-07	7.41E-07	0.56948
5.29E+02	6.93E+02	4.33E+14	4.09E-07	7.47E-07	0.54739
5.30E+02	6.95E+02	4.31E+14	4.50E-07	7.52E-07	0.5974
5.31E+02	6.97E+02	4.30E+14	5.01E-07	7.58E-07	0.66149
5.32E+02	6.99E+02	4.29E+14	5.13E-07	7.64E-07	0.67202
5.33E+02	7.01E+02	4.28E+14	5.32E-07	7.70E-07	0.6907
5.34E+02	7.03E+02	4.26E+14	5.62E-07	7.75E-07	0.72484
5.35E+02	7.05E+02	4.25E+14	5.36E-07	7.81E-07	0.68633
5.36E+02	7.07E+02	4.24E+14	4.04E-07	7.87E-07	0.51308
5.37E+02	7.09E+02	4.23E+14	3.64E-07	7.92E-07	0.46004
5.38E+02	7.11E+02	4.22E+14	3.63E-07	7.98E-07	0.45458
5.39E+02	7.13E+02	4.20E+14	2.97E-07	8.04E-07	0.37013
5.40E+02	7.15E+02	4.19E+14	3.06E-07	8.09E-07	0.37785
5.41E+02	7.17E+02	4.18E+14	3.21E-07	8.15E-07	0.39429
5.42E+02	7.19E+02	4.17E+14	3.79E-07	8.21E-07	0.46148
5.43E+02	7.21E+02	4.16E+14	3.53E-07	8.26E-07	0.42777
5.44E+02	7.23E+02	4.15E+14	4.21E-07	8.32E-07	0.5059
5.45E+02	7.25E+02	4.14E+14	4.69E-07	8.39E-07	0.5591
5.46E+02	7.27E+02	4.12E+14	5.08E-07	8.45E-07	0.60138
5.47E+02	7.29E+02	4.11E+14	5.40E-07	8.50E-07	0.63453
5.48E+02	7.31E+02	4.10E+14	5.83E-07	8.59E-07	0.67927
5.49E+02	7.33E+02	4.09E+14	6.25E-07	8.65E-07	0.72343
5.50E+02	7.35E+02	4.08E+14	6.51E-07	8.70E-07	0.74814
5.51E+02	7.37E+02	4.07E+14	7.01E-07	8.76E-07	0.79968
5.52E+02	7.39E+02	4.06E+14	7.20E-07	8.82E-07	0.81621
5.53E+02	7.41E+02	4.05E+14	7.42E-07	8.87E-07	0.83593
5.54E+02	7.43E+02	4.03E+14	7.58E-07	8.93E-07	0.84871
5.55E+02	7.45E+02	4.02E+14	7.77E-07	8.99E-07	0.86454
5.56E+02	7.47E+02	4.01E+14	7.86E-07	9.04E-07	0.86877
5.57E+02	7.49E+02	4.00E+14	7.93E-07	9.10E-07	0.87148
5.58E+02	7.51E+02	3.99E+14	8.15E-07	9.16E-07	0.89029
5.59E+02	7.53E+02	3.98E+14	8.32E-07	9.21E-07	0.90339
5.60E+02	7.55E+02	3.97E+14	8.39E-07	9.27E-07	0.9052
5.61E+02	7.57E+02	3.96E+14	8.41E-07	9.33E-07	0.90126
5.62E+02	7.59E+02	3.95E+14	7.82E-07	9.38E-07	0.83299
5.63E+02	7.61E+02	3.94E+14	7.59E-07	9.44E-07	0.80365
5.64E+02	7.63E+02	3.93E+14	7.25E-07	9.50E-07	0.76372
5.65E+02	7.65E+02	3.92E+14	7.20E-07	9.55E-07	0.75344
5.66E+02	7.67E+02	3.91E+14	6.36E-07	9.61E-07	0.66145
5.67E+02	7.69E+02	3.90E+14	6.40E-07	9.67E-07	0.66224
5.68E+02	7.71E+02	3.89E+14	6.24E-07	9.72E-07	0.64215
5.69E+02	7.73E+02	3.88E+14	6.64E-07	9.78E-07	0.67938
5.70E+02	7.75E+02	3.87E+14	6.41E-07	9.83E-07	0.65228
5.71E+02	7.77E+02	3.86E+14	6.49E-07	9.89E-07	0.65612
5.72E+02	7.79E+02	3.85E+14	6.58E-07	9.95E-07	0.66161
5.73E+02	7.81E+02	3.84E+14	7.13E-07	1.00E-06	0.71324
5.74E+02	7.83E+02	3.83E+14	6.90E-07	1.01E-06	0.68605
5.75E+02	7.85E+02	3.82E+14	7.05E-07	1.01E-06	0.6971
5.76E+02	7.87E+02	3.81E+14	7.37E-07	1.02E-06	0.72447
5.77E+02	7.89E+02	3.80E+14	7.63E-07	1.02E-06	0.74616
5.78E+02	7.91E+02	3.79E+14	7.46E-07	1.03E-06	0.72578
5.79E+02	7.93E+02	3.78E+14	7.73E-07	1.03E-06	0.74783
5.80E+02	7.95E+02	3.77E+14	7.82E-07	1.04E-06	0.75228
5.81E+02	7.97E+02	3.76E+14	8.41E-07	1.04E-06	0.80545
5.82E+02	7.99E+02	3.75E+14	8.40E-07	1.05E-06	0.79995
5.83E+02	8.01E+02	3.74E+14	8.67E-07	1.06E-06	0.82088
5.84E+02	8.03E+02	3.73E+14	8.91E-07	1.06E-06	0.83946
5.85E+02	8.05E+02	3.72E+14	9.05E-07	1.07E-06	0.84852
5.86E+02	8.07E+02	3.71E+14	9.03E-07	1.07E-06	0.84242
5.87E+02	8.09E+02	3.71E+14	9.06E-07	1.08E-06	0.84017
5.88E+02	8.11E+02	3.70E+14	9.18E-07	1.08E-06	0.84736
5.89E+02	8.13E+02	3.69E+14	9.50E-07	1.09E-06	0.87271
5.90E+02	8.15E+02	3.68E+14	9.65E-07	1.09E-06	0.88178
5.91E+02	8.17E+02	3.67E+14	9.83E-07	1.10E-06	0.89389
5.92E+02	8.19E+02	3.66E+14	9.54E-07	1.11E-06	0.8628
5.93E+02	8.21E+02	3.65E+14	9.01E-07	1.11E-06	0.81127
5.94E+02	8.23E+02	3.64E+14	9.47E-07	1.12E-06	0.84859
5.95E+02	8.25E+02	3.63E+14	9.59E-07	1.12E-06	0.85468
5.96E+02	8.27E+02	3.63E+14	9.55E-07	1.13E-06	0.84781
5.97E+02	8.29E+02	3.62E+14	9.21E-07	1.13E-06	0.81345
5.98E+02	8.31E+02	3.61E+14	9.04E-07	1.14E-06	0.79409
5.99E+02	8.33E+02	3.60E+14	9.28E-07	1.14E-06	0.81202
6.00E+02	8.35E+02	3.59E+14	9.15E-07	1.15E-06	0.79653
6.01E+02	8.37E+02	3.58E+14	9.31E-07	1.15E-06	0.80644
6.02E+02	8.39E+02	3.57E+14	9.12E-07	1.16E-06	0.78681
6.03E+02	8.41E+02	3.56E+14	9.63E-07	1.16E-06	0.82696
6.04E+02	8.43E+02	3.56E+14	9.19E-07	1.17E-06	0.78561
6.05E+02	8.45E+02	3.55E+14	8.82E-07	1.18E-06	0.75073
6.06E+02	8.47E+02	3.54E+14	8.73E-07	1.18E-06	0.7396
6.07E+02	8.49E+02	3.53E+14	8.76E-07	1.19E-06	0.73857
6.08E+02	8.51E+02	3.52E+14	8.37E-07	1.19E-06	0.70269
6.09E+02	8.53E+02	3.51E+14	8.70E-07	1.20E-06	0.72717
6.10E+02	8.55E+02	3.51E+14	7.23E-07	1.20E-06	0.60114
6.11E+02	8.57E+02	3.50E+14	9.66E-07	1.21E-06	0.80007
6.12E+02	8.59E+02	3.49E+14	9.89E-07	1.21E-06	0.81548
6.13E+02	8.61E+02	3.48E+14	1.02E-06	1.22E-06	0.83431
6.14E+02	8.63E+02	3.47E+14	1.05E-06	1.22E-06	0.85547
6.15E+02	8.65E+02	3.47E+14	1.03E-06	1.23E-06	0.83918
6.16E+02	8.67E+02	3.46E+14	8.43E-07	1.23E-06	0.68368
6.17E+02	8.69E+02	3.45E+14	1.04E-06	1.24E-06	0.84289
6.18E+02	8.71E+02	3.44E+14	1.11E-06	1.24E-06	0.89598
6.19E+02	8.73E+02	3.43E+14	1.13E-06	1.25E-06	0.90455
6.20E+02	8.75E+02	3.43E+14	1.14E-06	1.25E-06	0.91252
6.21E+02	8.77E+02	3.42E+14	1.15E-06	1.26E-06	0.91586
6.22E+02	8.79E+02	3.41E+14	1.17E-06	1.27E-06	0.92484
6.23E+02	8.81E+02	3.40E+14	1.15E-06	1.27E-06	0.90271
6.24E+02	8.83E+02	3.40E+14	1.17E-06	1.28E-06	0.91589
6.25E+02	8.85E+02	3.39E+14	1.20E-06	1.28E-06	0.93568
6.26E+02	8.87E+02	3.38E+14	9.76E-07	1.29E-06	0.75913
6.27E+02	8.89E+02	3.37E+14	1.02E-06	1.29E-06	0.78718
6.28E+02	8.91E+02	3.36E+14	1.08E-06	1.30E-06	0.83054
6.29E+02	8.93E+02	3.36E+14	1.07E-06	1.30E-06	0.82558
6.30E+02	8.95E+02	3.35E+14	1.04E-06	1.31E-06	0.79757
6.31E+02	8.97E+02	3.34E+14	1.07E-06	1.31E-06	0.8163
6.32E+02	8.99E+02	3.33E+14	1.12E-06	1.32E-06	0.84784
6.33E+02	9.01E+02	3.33E+14	1.11E-06	1.32E-06	0.83925
6.34E+02	9.03E+02	3.32E+14	1.13E-06	1.33E-06	0.855
6.35E+02	9.05E+02	3.31E+14	1.18E-06	1.33E-06	0.88292
6.36E+02	9.07E+02	3.31E+14	1.21E-06	1.34E-06	0.90223
6.37E+02	9.09E+02	3.30E+14	1.19E-06	1.34E-06	0.88888
6.38E+02	9.11E+02	3.29E+14	1.20E-06	1.35E-06	0.89083
6.39E+02	9.13E+02	3.28E+14	1.24E-06	1.35E-06	0.91569
6.40E+02	9.15E+02	3.28E+14	1.20E-06	1.36E-06	0.88611
6.41E+02	9.17E+02	3.27E+14	1.20E-06	1.36E-06	0.87861
6.42E+02	9.19E+02	3.26E+14	1.22E-06	1.37E-06	0.89419
6.43E+02	9.21E+02	3.26E+14	1.20E-06	1.37E-06	0.87786
6.44E+02	9.23E+02	3.25E+14	1.21E-06	1.38E-06	0.87639
6.45E+02	9.25E+02	3.24E+14	1.21E-06	1.38E-06	0.87205
6.46E+02	9.27E+02	3.23E+14	1.23E-06	1.39E-06	0.89006
6.47E+02	9.29E+02	3.23E+14	1.22E-06	1.39E-06	0.87427
6.48E+02	9.31E+02	3.22E+14	1.24E-06	1.40E-06	0.8906
6.49E+02	9.33E+02	3.21E+14	1.26E-06	1.40E-06	0.89801
6.50E+02	9.35E+02	3.21E+14	1.26E-06	1.41E-06	0.89435
6.51E+02	9.37E+02	3.20E+14	1.25E-06	1.41E-06	0.88525
6.52E+02	9.39E+02	3.19E+14	1.25E-06	1.42E-06	0.88068
6.53E+02	9.41E+02	3.19E+14	1.24E-06	1.42E-06	0.87303
6.54E+02	9.43E+02	3.18E+14	1.27E-06	1.43E-06	0.88755
6.55E+02	9.45E+02	3.17E+14	1.24E-06	1.43E-06	0.86944
6.56E+02	9.47E+02	3.17E+14	1.29E-06	1.44E-06	0.89579
6.57E+02	9.49E+02	3.16E+14	1.30E-06	1.44E-06	0.90297
6.58E+02	9.51E+02	3.15E+14	1.32E-06	1.45E-06	0.91278
6.59E+02	9.53E+02	3.15E+14	1.32E-06	1.45E-06	0.91102
6.60E+02	9.55E+02	3.14E+14	1.32E-06	1.46E-06	0.90817
6.61E+02	9.57E+02	3.13E+14	1.34E-06	1.46E-06	0.9155
6.62E+02	9.59E+02	3.13E+14	1.37E-06	1.47E-06	0.93287
6.63E+02	9.61E+02	3.12E+14	1.35E-06	1.47E-06	0.92121
6.64E+02	9.63E+02	3.11E+14	1.37E-06	1.48E-06	0.9296
6.65E+02	9.65E+02	3.11E+14	1.34E-06	1.48E-06	0.90248
6.66E+02	9.67E+02	3.10E+14	1.34E-06	1.48E-06	0.89992
6.67E+02	9.69E+02	3.09E+14	1.38E-06	1.49E-06	0.92365
6.68E+02	9.71E+02	3.09E+14	1.37E-06	1.49E-06	0.91931
6.69E+02	9.73E+02	3.08E+14	1.36E-06	1.50E-06	0.90427
6.70E+02	9.75E+02	3.07E+14	1.34E-06	1.50E-06	0.88793
6.71E+02	9.77E+02	3.07E+14	1.36E-06	1.51E-06	0.90416
6.72E+02	9.79E+02	3.06E+14	1.36E-06	1.51E-06	0.89558
6.73E+02	9.81E+02	3.06E+14	1.39E-06	1.52E-06	0.91369
6.74E+02	9.83E+02	3.05E+14	1.36E-06	1.52E-06	0.89524
6.75E+02	9.85E+02	3.04E+14	1.40E-06	1.53E-06	0.91542
6.76E+02	9.87E+02	3.04E+14	1.41E-06	1.53E-06	0.92228
6.77E+02	9.89E+02	3.03E+14	1.43E-06	1.54E-06	0.92809
6.78E+02	9.91E+02	3.03E+14	1.40E-06	1.54E-06	0.90988
6.79E+02	9.93E+02	3.02E+14	1.42E-06	1.55E-06	0.91877
6.80E+02	9.95E+02	3.01E+14	1.43E-06	1.55E-06	0.92072
6.81E+02	9.97E+02	3.01E+14	1.45E-06	1.56E-06	0.93484
6.82E+02	9.99E+02	3.00E+14	1.46E-06	1.56E-06	0.93741
6.83E+02	1.00E+03	2.99E+14	1.45E-06	1.57E-06	0.92632
6.84E+02	1.01E+03	2.98E+14	1.47E-06	1.58E-06	0.92981
6.85E+02	1.01E+03	2.96E+14	1.50E-06	1.59E-06	0.94312
6.86E+02	1.02E+03	2.95E+14	1.51E-06	1.60E-06	0.93992
6.87E+02	1.02E+03	2.93E+14	1.54E-06	1.61E-06	0.9551
6.88E+02	1.03E+03	2.92E+14	1.56E-06	1.63E-06	0.96067
6.89E+02	1.03E+03	2.90E+14	1.57E-06	1.64E-06	0.95727
6.90E+02	1.04E+03	2.89E+14	1.58E-06	1.65E-06	0.95882
6.91E+02	1.04E+03	2.88E+14	1.60E-06	1.66E-06	0.96548
6.92E+02	1.05E+03	2.86E+14	1.62E-06	1.67E-06	0.96811
6.93E+02	1.05E+03	2.85E+14	1.64E-06	1.68E-06	0.9735
6.94E+02	1.06E+03	2.83E+14	1.64E-06	1.69E-06	0.96859
6.95E+02	1.06E+03	2.82E+14	1.66E-06	1.71E-06	0.97413
6.96E+02	1.07E+03	2.81E+14	1.65E-06	1.72E-06	0.96293
6.97E+02	1.07E+03	2.80E+14	1.67E-06	1.73E-06	0.96615
6.98E+02	1.08E+03	2.78E+14	1.68E-06	1.74E-06	0.9666
6.99E+02	1.08E+03	2.77E+14	1.67E-06	1.75E-06	0.95624
7.00E+02	1.09E+03	2.76E+14	1.68E-06	1.76E-06	0.95383
